pl_name,spec_type,spec_id_a,spec_id_b,authors_a,authors_b,instrument_a,instrument_b,same_instrument,epoch_class,tested,n,n_interp,offset,offset_err,chi2,dof,p_value,chi2_red,slope,slope_err,p_slope,chi2_red_slope,shared_suspect,significant,pair_class
HD 15337 c,Transmission,1767,1769,Wallack et al. 2026,Wallack et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,106.0,106.0,-0.0028328647711467,0.0006301513147605,125.45130773514066,105.0,0.0846974840161502,1.194774359382292,-0.0027061400227146,0.0011515423546319,0.1360337781916499,1.1531610049570362,False,False,epoch_same_pipeline
WASP-39 b,Transmission,303,836,Ahrer et al. 2023,Carter et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Spectrograph (NIRSpec),False,unknown,True,5.0,0.0,0.0172296864809423,0.0057734747891231,8.101907812046539,4.0,0.0879157079026561,2.0254769530116348,0.1452202898108338,0.1091964412746347,0.0964747820796944,2.1110917337245327,False,False,cross_paper
HD 189733 b,Transmission,262,463,Barnes et al. 2016,Sing et al. 2011,HARPS Echelle Spectrograph,Space Telescope Imaging Spectrograph,False,unknown,True,4.0,4.0,0.8324812628449647,0.0906728293505126,6.523844290442337,3.0,0.0887268724270489,2.174614763480779,3.834335196063477,1.7445201585589112,0.4289257388429832,0.8464714779682707,False,False,cross_paper
GJ 1132 b,Transmission,560,1086,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,54.0,0.0,0.0019122293935711,0.0010048143636099,67.23696044266964,53.0,0.0903082682491335,1.26862189514471,0.0007017161404889,0.0017664194901786,0.0778235443290773,1.2899836573532928,False,False,cross_paper
K2-18 b,Transmission,543,544,Madhusudhan et al. 2023,Madhusudhan et al. 2023,Near Infrared Spectrograph (NIRSpec),Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,42.0,0.0,0.0122788235565466,0.0106420085789965,53.505613653655175,41.0,0.0912207066819088,1.3050149671623212,-0.5615542722522788,0.4607306741050189,0.0964984518759411,1.3005014251767313,False,False,within_paper_other
HD 209458 b,Transmission,266,728,Evans et al. 2015,Xue et al. 2024,IRAC,Near Infrared Camera (NIRCam),False,unknown,True,4.0,4.0,-0.0129703701006909,0.0065029759686213,6.412154876811387,3.0,0.0931920263815654,2.137384958937129,0.0305935335711081,0.0161394576649776,0.2442709138453381,1.409477366974218,False,False,cross_paper
WASP-121 b,Transmission,223,679,Evans et al. 2016,Edwards et al. 2023,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,25.0,0.0,-0.003804163748283,0.0018554273941163,33.53185729275622,24.0,0.0933393437978362,1.3971607205315093,0.0251823841780394,0.0131682149858448,0.1530315884126828,1.2989013787412385,False,False,cross_paper
TOI-1685 b,Transmission,1026,1572,Luque et al. 2025,Fisher et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,24.0,1.0,-0.0010140980663718,0.001019898300739,32.28599442393371,23.0,0.0943403073486844,1.4037388879971178,-0.0016341158018227,0.0045473469672957,0.0747608185809332,1.4616753539269147,False,False,cross_paper
WASP-107 b,Transmission,550,551,Dyrek et al. 2024,Dyrek et al. 2024,Mid-Infrared Instrument (MIRI) - LRS,Mid-Infrared Instrument (MIRI) - LRS,True,unknown,True,49.0,0.0,-0.0032804963008606,0.0018210264923936,61.26530490082131,48.0,0.0946353616955287,1.2763605187671108,0.0033010682747256,0.0011272767607172,0.2633973032600832,1.1210645292552546,False,False,within_paper_other
WASP-17 b,Transmission,254,541,Sing et al. 2016,Saba et al. 2022,Space Telescope Imaging Spectrograph,Space Telescope Imaging Spectrograph,True,unknown,True,9.0,0.0,-0.0540822354587981,0.012200983153235,13.44659971333215,8.0,0.0973795329482191,1.6808249641665187,0.7413034065928465,0.2385770328236229,0.8034002080718599,0.5417128454774944,False,False,cross_paper
WASP-52 b,Transmission,108,1701,Louden et al. 2017,Alam et al. 2018,ACAM,Space Telescope Imaging Spectrograph,False,unknown,True,19.0,1.0,-0.0159718607290493,0.009734490882408,26.01633237671208,18.0,0.0993850634525454,1.4453517987062263,-0.197691923419775,0.0816607894312509,0.2663472814468913,1.1856244697991691,False,False,cross_paper
GJ 3470 b,Transmission,103,660,Ehrenreich et al. 2014,Edwards et al. 2023,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,23.0,0.0,-0.0140021020190454,0.0039854243095836,30.68681308919546,22.0,0.1027043797540002,1.3948551404179754,-0.0164193026770436,0.0284761640964406,0.0850953196556439,1.4454451284496104,False,False,cross_paper
TOI-776 c,Transmission,954,955,Teske et al. 2025,Teske et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,106.0,106.0,-0.0019030739912045,0.0004650481167514,123.6948622035643,105.0,0.1027623949324134,1.1780463067006124,0.0017167784224209,0.0008410582123533,0.1416273323731908,1.1493107142892884,False,False,epoch_same_pipeline
HD 189733 b,Transmission,464,501,Swain et al. 2008,Changeat et al. 2022,Near Infrared Camera and Multi-Object Spectrometer,Wide Field Camera 3,False,unknown,True,3.0,3.0,0.0503474440105704,0.0086474837892405,4.54828733980014,2.0,0.1028849742234702,2.27414366990007,,,,,False,False,cross_paper
GJ 1132 b,Transmission,558,1090,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,59.0,0.0,-0.0010333543094859,0.0010080298037489,71.80482576688209,58.0,0.1051028875449826,1.238014237360036,0.0013763045516195,0.0016911656143692,0.0985487640761318,1.248114432084792,False,False,cross_paper
L 168-9 b,Transmission,904,905,Alam et al. 2025,Alam et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,53.0,53.0,6.62522004439462e-05,0.0006521175067595,65.0827047078453,52.0,0.1051194454395789,1.251590475150871,0.0054808211874134,0.00124874292772,0.6789822746947305,0.8984070931745842,False,False,epoch_diff_pipeline
GJ 1132 b,Transmission,1090,1091,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395M,Near Infrared Spectrograph (NIRSpec) - G395M,True,unknown,True,64.0,0.0,0.0015752167128881,0.0010317981560821,77.36668713933334,63.0,0.1052537701294268,1.228042653005291,0.0007611304338364,0.0017384582647358,0.092760265810626,1.2447580882867164,False,False,epoch_same_pipeline
WASP-39 b,Transmission,833,837,Carter et al. 2024,Carter et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Spectrograph (NIRSpec),False,unknown,True,42.0,3.0,0.0302576623864794,0.0015692390449189,52.51374600236923,41.0,0.1073142159949131,1.2808230732285175,-0.0002848072368397,0.0035737647117183,0.0889289228785796,1.3126848721287523,False,False,within_paper_other
TRAPPIST-1 e,Transmission,1034,1698,Espinoza et al. 2025,Zhang et al. 2018,Near Infrared Spectrograph (NIRSpec) - PRISM,Wide Field Camera 3,False,unknown,True,12.0,1.0,0.014892858180407,0.0053431896576979,17.008611306523388,11.0,0.1076211234032763,1.546237391502126,-0.0957251329223888,0.0374021254988036,0.4012423114497065,1.045833846975718,False,False,cross_paper
HAT-P-26 b,Transmission,397,566,Wakeford et al. 2017,A-thano et al. 2023,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,18.0,0.0,0.0003956763701789,0.0014111379829911,24.439588904857445,17.0,0.1079746561976799,1.4376228767563202,0.0125097756701206,0.0067229625592833,0.1793892083814929,1.311074097625356,False,False,cross_paper
AF Lep b,Direct Imaging,1609,1610,De Rosa et al. 2023,Mesa et al. 2023,SPHERE - IFS and IRDIS,SPHERE - IFS and IRDIS,True,unknown,True,19.0,19.0,-3.658998232681454e-17,6.199407132511676e-18,25.64828559965939,18.0,0.1080759304781098,1.4249047555366328,6.171835015816305e-17,1.8896272963286666e-17,0.5968898644732095,0.8812029495138061,False,,cross_paper
WASP-39 b,Transmission,836,837,Carter et al. 2024,Carter et al. 2024,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,29.0,0.0,0.0108669901538705,0.0024388358820303,37.46244905839531,28.0,0.1090078713189814,1.3379446092284035,0.0028199589532945,0.0066019265523962,0.0899586709957156,1.380740700744253,False,False,within_paper_other
TOI-1685 b,Transmission,1026,1570,Luque et al. 2025,Fisher et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,24.0,1.0,-0.0004704491428868,0.0009380339774325,31.57382063614756,23.0,0.109336239842756,1.3727748102672852,0.0018782687723771,0.0041999258659654,0.0887161317259805,1.4260827094816455,False,False,cross_paper
L 98-59 c,Transmission,939,942,Scarsdale et al. 2024,Scarsdale et al. 2024,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,106.0,106.0,0.0009237920955368,0.000513975520534,123.05015802756684,105.0,0.1100983428201212,1.1719062669292082,0.0029990999386107,0.0009300260205146,0.2643752146295677,1.0831841890998877,False,False,epoch_diff_pipeline
WASP-17 b,Transmission,537,1015,Saba et al. 2022,Alderson et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,11.0,1.0,-0.0077335092866602,0.0040252297910998,15.618953956426257,10.0,0.1110722453843203,1.5618953956426256,0.0131105739637483,0.0540285699032165,0.0766564991834524,1.7288966744586232,False,False,cross_paper
LHS 1140 b,Transmission,801,802,Damiano et al. 2024,Damiano et al. 2024,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,4.0,0.0,0.0029690129042879,0.002694636823598,5.9662779412765685,3.0,0.1132624526188668,1.988759313758856,-0.1269841416549286,0.0539123308456945,0.811211525700803,0.2092264380351048,False,False,within_paper_other
HAT-P-32 b,Transmission,211,1728,Nortmann et al. 2016,Alam et al. 2020,OSIRIS,Space Telescope Imaging Spectrograph,False,unknown,True,17.0,1.0,-0.0389759137636067,0.0068259698853741,23.004869192250972,16.0,0.1136044021273737,1.437804324515686,-0.1487750584893798,0.0689329479263742,0.2448726924005154,1.2231195560513095,False,False,cross_paper
HAT-P-18 b,Transmission,428,803,Kirk et al. 2017,Fournier-Tondreau et al. 2024,ACAM,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,12.0,0.0,0.0049973238801913,0.0050226842556373,16.753413715060745,11.0,0.1153841012910442,1.5230376104600678,-0.0143728171663549,0.055164354682011,0.0816185205797648,1.6685529825563683,False,False,cross_paper
WASP-19 b,Transmission,283,1672,Huitson et al. 2013,Sedaghati et al. 2017,Space Telescope Imaging Spectrograph,FORS2,False,unknown,True,3.0,0.0,0.0008218702271619,0.0114979472867496,4.292858074851612,2.0,0.1169008619160317,2.146429037425806,,,,,False,False,cross_paper
Kepler-51 b,Transmission,1616,1617,Libby-Roberts et al. 2020,Libby-Roberts et al. 2020,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,20.0,0.0,-0.0379911438057866,0.0113356140739546,26.47471571396461,19.0,0.1174960638154,1.3934060902086636,0.0996779295133554,0.0868615489342848,0.1206296883895071,1.3976580996607608,False,False,epoch_diff_pipeline
WASP-39 b,Transmission,449,834,Sing et al. 2016,Carter et al. 2024,Space Telescope Imaging Spectrograph,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,8.0,1.0,0.0223283913178303,0.0114724727922602,11.51919269674255,7.0,0.1175208573225864,1.645598956677507,-0.5218460421808141,0.2300260058612053,0.382784116487037,1.0620780532406215,False,False,cross_paper
55 Cnc e,Eclipse,854,856,Patel et al. 2024,Patel et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,independent,True,30.0,30.0,0.00469934760447,0.0005091341259556,38.15002700322297,29.0,0.1190361437751288,1.31551817252493,-0.0014468797983869,0.0018643203034974,0.1072656338845288,1.340989706059606,False,False,epoch_diff_pipeline
HAT-P-18 b,Transmission,19,428,Fu et al. 2022,Kirk et al. 2017,Near Infrared Imager and Slitless Spectrograph (NIRISS),ACAM,False,unknown,True,12.0,0.0,0.0107561686488952,0.0054125246453857,16.33480080699089,11.0,0.1291495797404826,1.4849818915446265,-0.0156068076775366,0.0583874752978433,0.0923377164591776,1.6263353022878444,False,False,cross_paper
WASP-19 b,Transmission,279,582,Huitson et al. 2013,Changeat et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,5.0,0.0,0.1041126245060315,0.0062970826996202,7.126412186478889,4.0,0.1293568226431292,1.7816030466197224,-0.0752813542872957,0.0524121141281882,0.167216405877413,1.6877846451882583,False,False,cross_paper
WASP-12 b,Transmission,53,248,Stevenson et al. 2014,Sing et al. 2013,Wide Field Camera 3,Space Telescope Imaging Spectrograph,False,unknown,True,12.0,0.0,0.0320650388852618,0.0049064375056747,16.252763889714757,11.0,0.132003490198774,1.4775239899740689,0.0535258891658267,0.0181777999812135,0.669568710919401,0.7582243972222459,False,False,cross_paper
GJ 1132 b,Transmission,1082,1087,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395M,Near Infrared Spectrograph (NIRSpec) - G395M,True,unknown,True,58.0,0.0,0.0045442400941064,0.0010449171475475,68.98739911284781,57.0,0.1326566413541036,1.2103052475938212,-0.0002701971275585,0.0018826149685805,0.1143688995402437,1.2315500085342217,False,False,epoch_diff_pipeline
WASP-39 b,Transmission,298,871,Nikolov et al. 2016,Rustamkulov et al. 2023,FORS2,Near Infrared Spectrograph (NIRSpec) - PRISM,False,unknown,True,17.0,3.0,0.0054860970475181,0.0070677689098737,22.326986717541807,16.0,0.1329438980051953,1.395436669846363,-0.198192649986341,0.1004159138175414,0.2406636853895377,1.2287617203982688,False,False,cross_paper
WASP-80 b,Transmission,112,890,Kirk et al. 2018,Wong et al. 2022,ACAM,Space Telescope Imaging Spectrograph,False,unknown,True,9.0,1.0,0.0671816548833133,0.0090342161248306,12.400416307555588,8.0,0.1342124694654747,1.5500520384444485,0.1180832755187593,0.1099358193057361,0.1282141556110099,1.606671687758498,False,False,cross_paper
GJ 1132 b,Transmission,556,1086,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,54.0,0.0,0.0030022561624434,0.0009885570209249,64.31341230643257,53.0,0.1372206602298888,1.2134606095553315,5.964131169495202e-05,0.0017323561162322,0.1174992687099041,1.2367735967110316,False,False,cross_paper
CoRoT-1 b,Transmission,658,884,Edwards et al. 2023,Glidic et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,10.0,0.0,0.1493680966064319,0.0160414351122033,13.567931552411828,9.0,0.1385461340029588,1.507547950267981,-0.205621695947178,0.1147313119530313,0.2409265871406841,1.294492907013895,False,False,cross_paper
WASP-43 b,Transmission,176,1773,Chen et al. 2014,Weaver et al. 2020,GROND,IMACS spectrograph,False,unknown,True,3.0,0.0,0.0178199532007076,0.0167181603615565,3.9517826585270335,2.0,0.138637685329037,1.9758913292635167,,,,,False,False,cross_paper
WASP-39 b,Transmission,77,449,Feinstein et al. 2023,Sing et al. 2016,Near Infrared Imager and Slitless Spectrograph (NIRISS),Space Telescope Imaging Spectrograph,False,unknown,True,10.0,1.0,-0.0286380111504079,0.0102994113590327,13.484803220570733,9.0,0.1418681023209612,1.4983114689523036,-0.0507140202952312,0.1076702223395357,0.1031168802709799,1.657868806009792,False,False,cross_paper
WASP-39 b,Transmission,303,835,Ahrer et al. 2023,Carter et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Spectrograph (NIRSpec),False,unknown,True,30.0,0.0,0.0152243964780678,0.0021025881161501,37.15076102079731,29.0,0.1424071395324675,1.2810607248550796,-0.0112925264120484,0.0077927722323885,0.1683915962885676,1.25181652533416,False,False,cross_paper
GJ 341 b,Transmission,996,1002,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,53.0,0.0,0.0001397306240596,0.0005036257809131,62.84900358139289,52.0,0.1440973329360333,1.2086346842575555,-0.0051084025269916,0.0018495269201754,0.3182836181622336,1.0827516114291262,False,False,epoch_diff_pipeline
WASP-74 b,Transmission,344,519,Mancini et al. 2019,Fu et al. 2021,GROND,Wide Field Camera 3,False,unknown,True,7.0,1.0,0.0380059406520149,0.0099742271740044,9.561190671678451,6.0,0.1443893521535413,1.5935317786130756,0.0112366907906924,0.0196814021188649,0.1000415182316474,1.8470460620012907,False,False,cross_paper
TOI-1685 b,Transmission,1025,1571,Luque et al. 2025,Fisher et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,24.0,1.0,0.001775567713585,0.0010209471477796,30.061204568923515,23.0,0.1476527123902799,1.3070088943010223,-0.0009240797880846,0.0044662588496657,0.1180179759425178,1.3644725434237226,False,False,cross_paper
HR 8799 d,Direct Imaging,813,1594,Doelman et al. 2022,Xuan et al. 2026,LMIRCam/ALES,Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,38.0,38.0,-9.219562539487664e-17,1.7755650480331756e-18,45.94269307539038,37.0,0.1486841420238839,1.2416944074429832,2.6804504427257245e-17,1.2483149028898896e-17,0.2490326379604409,1.1481108041997312,False,,cross_paper
L 98-59 b,Transmission,1622,1625,Zhou et al. 2022,Zhou et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,25.0,0.0,0.0050638589363616,0.0012215125159534,31.1742062611227,24.0,0.1488229552410398,1.2989252608801125,-0.0097444778793492,0.0083882823720467,0.1545000402047502,1.2967266055868587,False,False,epoch_diff_pipeline
GJ 1132 b,Transmission,1085,1090,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,54.0,0.0,0.0010385215391377,0.0010308200838491,63.696940186352336,53.0,0.1491478947566234,1.2018290601198554,0.0008658328382347,0.0017982090251638,0.1323909802700381,1.2204827021318456,False,False,epoch_diff_pipeline
WASP-17 b,Transmission,254,537,Sing et al. 2016,Saba et al. 2022,Space Telescope Imaging Spectrograph,Wide Field Camera 3,False,unknown,True,3.0,0.0,0.0801289898559495,0.0258024722515649,3.705966537634541,2.0,0.1567687845801371,1.8529832688172705,,,,,False,False,cross_paper
TOI-1685 b,Transmission,1024,1571,Luque et al. 2025,Fisher et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,24.0,1.0,0.0013137953415464,0.0009350987978513,29.694058726348462,23.0,0.1583872265392889,1.291046031580368,-0.0034289183246789,0.0040906010817252,0.1451062895986931,1.3177912342056006,False,False,cross_paper
